,ID do pedido/ajuste,Valor total a ser liquidado,Data do demonstrativo
3521,582260821520778571,34.07,2026/02/11
3522,582260800965543312,-2.45,2026/02/11
3523,582260780898813416,34.07,2026/02/11
3524,582260705505282044,-2.49,2026/02/11
3525,582260705505282044,-2.48,2026/02/11
3526,582260646532384333,34.07,2026/02/11
3527,582260478246028467,34.07,2026/02/11
3528,582536268058035881,0.0,2026/02/10
3529,7604959964181235476,38.07,2026/02/10
3530,7604944603616020225,25.8,2026/02/10
3531,7604901220793059089,38.07,2026/02/10
3532,7604875638110013201,43.8,2026/02/10
3533,7604875678202726152,40.8,2026/02/10
3534,7604869085977282325,40.8,2026/02/10
3535,7604869021092644628,40.8,2026/02/10
3536,7604867923731449620,43.8,2026/02/10
3537,582522641884742907,0.0,2026/02/10
3538,582521489959520204,0.0,2026/02/10
3539,582518706412226516,0.0,2026/02/10
3540,582482316512822903,-2.28,2026/02/10
3541,582466973231711490,-2.28,2026/02/10
3542,582373698636908128,36.49,2026/02/10
3543,582372295267550520,11.19,2026/02/10
3544,582370916099131201,72.72,2026/02/10
3545,582367223971546686,36.49,2026/02/10
3546,582364705814578257,36.49,2026/02/10
3547,582364104219985056,33.77,2026/02/10
3548,582362474540074100,9.31,2026/02/10
3549,582359096509957786,17.22,2026/02/10
3550,582357041092462043,36.49,2026/02/10
3551,582356671045994168,36.49,2026/02/10
3552,582355885891028703,36.49,2026/02/10
3553,582354950147572958,35.76,2026/02/10
3554,582354950147572958,35.75,2026/02/10
3555,582354821892375798,41.08,2026/02/10
3556,582354668453922392,14.57,2026/02/10
3557,582353152236816183,36.49,2026/02/10
3558,582341500607760371,36.57,2026/02/10
3559,582339989241431783,36.57,2026/02/10
3560,582339263460115686,-6.23,2026/02/10
3561,582337964665308203,36.57,2026/02/10
3562,582335289882870932,36.57,2026/02/10
3563,582325878068774278,36.57,2026/02/10
3564,582323147890329053,36.57,2026/02/10
3565,582322959938389696,36.57,2026/02/10
3566,582322751820825867,36.57,2026/02/10
3567,582322681882314212,36.57,2026/02/10
3568,582321166775912068,36.57,2026/02/10
3569,582319609128715618,36.57,2026/02/10
3570,582318007674897450,36.57,2026/02/10
3571,582317960753021994,36.57,2026/02/10
3572,582310685542549471,11.84,2026/02/10
3573,582308702961435732,-2.63,2026/02/10
3574,582308489852060985,36.57,2026/02/10
3575,582308221303490068,36.57,2026/02/10
3576,582301433644484010,36.57,2026/02/10
3577,582293168196847572,6.77,2026/02/10
3578,582289544855258470,36.57,2026/02/10
3579,582287395143452402,34.07,2026/02/10
3580,582286771275269262,36.57,2026/02/10
3581,582286744475108556,39.57,2026/02/10
3582,582278039816406130,34.07,2026/02/10
3583,582277811654722790,34.07,2026/02/10
3584,582277072952067313,-2.45,2026/02/10
3585,582277044208698411,-2.45,2026/02/10
3586,582276847873722285,34.07,2026/02/10
3587,582276839654589456,34.07,2026/02/10
3588,582276832122799896,34.07,2026/02/10
3589,582276794173720164,34.07,2026/02/10
3590,582276636532049666,34.07,2026/02/10
3591,582276611388376522,34.07,2026/02/10
3592,582276502252455227,34.07,2026/02/10
3593,582276291362326254,34.07,2026/02/10
3594,582276285406282862,34.07,2026/02/10
3595,582276276626294139,34.07,2026/02/10
3596,582276067329475729,34.07,2026/02/10
3597,582274886589121579,34.07,2026/02/10
3598,582274420908655991,34.07,2026/02/10
3599,582274418644387791,36.57,2026/02/10
3600,582274134350595521,34.07,2026/02/10
3601,582273608395490960,34.59,2026/02/10
3602,582273608395490960,34.59,2026/02/10
3603,582273365461993374,36.57,2026/02/10
3604,582273267055167434,34.07,2026/02/10
3605,582273017559418025,34.07,2026/02/10
3606,582272903130678928,34.07,2026/02/10
3607,582272710614811864,34.07,2026/02/10
3608,582272533725742519,34.07,2026/02/10
3609,582272282524812392,41.57,2026/02/10
3610,582272219500152455,34.07,2026/02/10
3611,582269986494055741,34.07,2026/02/10
3612,582262210087978656,34.07,2026/02/10
3613,582262182461802495,36.7,2026/02/10
3614,582262075930215825,34.07,2026/02/10
3615,582261920231359691,34.07,2026/02/10
3616,582261693453862189,34.07,2026/02/10
3617,582261637917083144,34.07,2026/02/10
3618,582261568876152271,34.07,2026/02/10
3619,582261492311098701,34.07,2026/02/10
3620,582261459049547388,34.07,2026/02/10
3621,582261436203435315,34.59,2026/02/10
3622,582261436203435315,34.59,2026/02/10
3623,582261374620370636,36.67,2026/02/10
3624,582261312467404361,34.07,2026/02/10
3625,582261328257647761,34.07,2026/02/10
3626,582261309895575266,34.07,2026/02/10
3627,582261225506243811,34.07,2026/02/10
3628,582261214198924570,34.07,2026/02/10
3629,582261212230616994,34.07,2026/02/10
3630,582261199320417870,34.07,2026/02/10
3631,582261176841438992,34.07,2026/02/10
3632,582261126960613243,34.07,2026/02/10
3633,582261124814374519,36.33,2026/02/10
3634,582261090125382966,34.07,2026/02/10
3635,582261079681828672,34.07,2026/02/10
3636,582261044678854075,34.07,2026/02/10
3637,582261061822547875,34.07,2026/02/10
3638,582261006532904248,34.07,2026/02/10
3639,582261003606721720,34.07,2026/02/10
3640,582260970072343975,34.07,2026/02/10
3641,582260943931475442,34.07,2026/02/10
3642,582260940634883806,34.07,2026/02/10
3643,582260940462916806,34.07,2026/02/10
3644,582260907699832066,34.07,2026/02/10
3645,582260915131811344,37.07,2026/02/10
3646,582260908665242780,34.07,2026/02/10
3647,582260882331764526,34.07,2026/02/10
3648,582260890938803999,34.07,2026/02/10
3649,582260857460786876,34.07,2026/02/10
3650,582260806646924896,37.07,2026/02/10
3651,582260813403817380,34.07,2026/02/10
3652,582260805844173997,34.07,2026/02/10
3653,582260803229287706,34.07,2026/02/10
3654,582260788650673504,34.07,2026/02/10
3655,582260783747598279,34.07,2026/02/10
3656,582260758837036929,34.07,2026/02/10
3657,582260709867882343,34.07,2026/02/10
3658,582260697006376243,34.07,2026/02/10
3659,582260695810606863,34.07,2026/02/10
3660,582260678458640003,-2.45,2026/02/10
3661,582260665180390827,34.07,2026/02/10
3662,582260647938983849,34.07,2026/02/10
3663,582260599158966228,34.07,2026/02/10
3664,582014343726532270,-34.2,2026/02/10
3665,7604627626892117780,43.7,2026/02/09
3666,7604524617852913424,40.8,2026/02/09
3667,7604283858207737621,38.07,2026/02/09
3668,582466403110586246,-2.28,2026/02/09
3669,582401475376940473,-2.62,2026/02/09
3670,582357411656270936,36.49,2026/02/09
3671,582355673130829602,36.49,2026/02/09
3672,582354253830915361,36.49,2026/02/09
3673,582353256007173605,36.49,2026/02/09
3674,582348711603242909,10.96,2026/02/09
3675,582348711603242909,10.96,2026/02/09
3676,582348370764334561,17.22,2026/02/09
3677,582340235369809782,36.57,2026/02/09
3678,582339224310613957,18.54,2026/02/09
3679,582339175073154572,36.57,2026/02/09
3680,582338886700402272,36.57,2026/02/09
3681,582338812241020472,36.57,2026/02/09
3682,582338580306232742,36.57,2026/02/09
3683,582337541389256373,36.57,2026/02/09
3684,582305973565228391,36.57,2026/02/09
3685,582305100567446752,36.57,2026/02/09
3686,582304462996342059,41.17,2026/02/09
3687,582294117988467767,34.07,2026/02/09
3688,582293412075701337,36.57,2026/02/09
3689,582291940762158964,42.57,2026/02/09
3690,582291310855881923,34.07,2026/02/09
3691,582291223448421837,36.57,2026/02/09
3692,582287459573204605,19.74,2026/02/09
3693,582287260119894000,36.57,2026/02/09
3694,582284845272892572,34.59,2026/02/09
3695,582284845272892572,34.59,2026/02/09
3696,582277075282527656,38.35,2026/02/09
3697,582276963653748074,34.07,2026/02/09
3698,582276815691744679,34.07,2026/02/09
3699,582276697254102273,34.07,2026/02/09
3700,582276620352914606,34.07,2026/02/09
3701,582276573184296422,34.07,2026/02/09
3702,582276467554878527,34.07,2026/02/09
3703,582276429986891240,34.07,2026/02/09
3704,582276039783974024,34.07,2026/02/09
3705,582275526274877120,34.07,2026/02/09
3706,582274531071133478,34.07,2026/02/09
3707,582274422556230812,34.07,2026/02/09
3708,582273384444822854,34.07,2026/02/09
3709,582273286649447835,34.07,2026/02/09
3710,582273265839605662,34.07,2026/02/09
3711,582273062884837094,34.07,2026/02/09
3712,582272900273374323,34.07,2026/02/09
3713,582272780573968070,34.07,2026/02/09
3714,582272271110342319,40.47,2026/02/09
3715,582270279240943432,34.07,2026/02/09
3716,582269429637613328,36.57,2026/02/09
3717,582269388808357828,34.07,2026/02/09
3718,582262701807208311,34.07,2026/02/09
3719,582262552682989446,34.07,2026/02/09
3720,582262331752089429,34.07,2026/02/09
3721,582262054738822268,34.07,2026/02/09
3722,582261912391812738,34.07,2026/02/09
3723,582261864968062372,34.07,2026/02/09
3724,582261762610005732,34.07,2026/02/09
3725,582261751859152759,34.07,2026/02/09
3726,582261715284297191,34.07,2026/02/09
3727,582261621567685682,34.07,2026/02/09
3728,582261593293030931,34.07,2026/02/09
3729,582261464752751801,34.07,2026/02/09
3730,582261453170115959,34.07,2026/02/09
3731,582261452663523176,34.07,2026/02/09
3732,582261222409995473,34.07,2026/02/09
3733,582261186062419452,34.59,2026/02/09
3734,582261186062419452,34.59,2026/02/09
3735,582261149825991843,34.07,2026/02/09
3736,582261103239464701,34.07,2026/02/09
3737,582261082024150704,34.07,2026/02/09
3738,582261063902856507,36.67,2026/02/09
3739,582261032775222614,34.07,2026/02/09
3740,582261012652852572,34.07,2026/02/09
3741,582260998987154728,-2.45,2026/02/09
3742,582260971478615662,34.07,2026/02/09
3743,582260970764666376,34.07,2026/02/09
3744,582260964078617967,34.07,2026/02/09
3745,582260941786743931,34.07,2026/02/09
3746,582260942873527992,34.07,2026/02/09
3747,582260918582216256,34.07,2026/02/09
3748,582260907628398385,34.07,2026/02/09
3749,582260894156883749,34.07,2026/02/09
3750,582260894213637282,34.07,2026/02/09
3751,582260851501401465,34.07,2026/02/09
3752,582260845831620166,34.07,2026/02/09
3753,582260799860605990,34.07,2026/02/09
3754,582260785686676486,34.07,2026/02/09
3755,582260781009110510,34.07,2026/02/09
3756,582260743908328761,34.07,2026/02/09
3757,582260730038748531,35.15,2026/02/09
3758,582260730739918087,34.07,2026/02/09
3759,581867783657064208,34.07,2026/02/09
3760,582260702363026777,34.07,2026/02/09
3761,582260680270709905,34.07,2026/02/09
3762,582260670397646370,34.07,2026/02/09
3763,582260655482767079,34.07,2026/02/09
3764,582260659681002877,34.07,2026/02/09
3765,582260418594899886,34.07,2026/02/09
3766,582260383502009520,34.07,2026/02/09
3767,7604182637474006804,43.7,2026/02/08
3768,582502460744435019,0.0,2026/02/08
3769,7604147735598302992,43.7,2026/02/08
3770,7604139535199422224,43.7,2026/02/08
3771,582501497970656340,0.0,2026/02/08
3772,7604106057234401040,43.7,2026/02/08
3773,582423156324271173,-2.62,2026/02/08
3774,582422726669534731,-2.62,2026/02/08
3775,582381791551260616,-2.62,2026/02/08
3776,582373633386775879,-2.62,2026/02/08
3777,582324001245529360,36.57,2026/02/08
3778,582272350415127758,34.07,2026/02/08
3779,582261603360146783,34.07,2026/02/08
3780,582261544153744594,34.07,2026/02/08
3781,582261514938451577,34.07,2026/02/08
3782,582261470451828734,41.17,2026/02/08
3783,582261031059358972,34.07,2026/02/08
3784,582260904122287568,34.07,2026/02/08
3785,582260888218732221,34.07,2026/02/08
3786,582260439789635065,34.07,2026/02/08
3787,7603885810718476039,43.7,2026/02/07
3788,7603884927625283336,43.7,2026/02/07
3789,582488300290278807,0.0,2026/02/07
3790,582486796704318594,0.0,2026/02/07
3791,7603742038030927633,43.7,2026/02/07
3792,582483901084894272,0.0,2026/02/07
3793,7603734928261924628,43.7,2026/02/07
3794,7603733134240433940,9.9,2026/02/07
3795,582421838136641429,-2.62,2026/02/07
3796,582414270959683382,-2.62,2026/02/07
3797,582394115655108018,-0.59,2026/02/07
3798,582389273230738925,-2.62,2026/02/07
3799,582387311897576535,-2.62,2026/02/07
3800,582355575202416426,10.5,2026/02/07
3801,582355459433203287,36.49,2026/02/07
3802,582354972742157480,36.49,2026/02/07
3803,582354199033317290,36.49,2026/02/07
3804,582352380375434853,11.19,2026/02/07
3805,582352074298131867,36.49,2026/02/07
3806,582350832437068927,41.08,2026/02/07
3807,582349280704956078,36.49,2026/02/07
3808,582348256200590966,36.49,2026/02/07
3809,582340150139848044,36.57,2026/02/07
3810,582338330007340810,36.57,2026/02/07
3811,582337134266583015,36.57,2026/02/07
3812,582336190676829621,36.57,2026/02/07
3813,582334715888502044,29.89,2026/02/07
3814,582327600112240154,36.57,2026/02/07
3815,582323481444058973,11.84,2026/02/07
3816,582308549995955791,-2.63,2026/02/07
3817,582308368104720093,36.57,2026/02/07
3818,582305682663966643,36.57,2026/02/07
3819,582302600884815588,36.57,2026/02/07
3820,582294341274470224,36.57,2026/02/07
3821,582293300346979405,36.57,2026/02/07
3822,582292868828005864,41.17,2026/02/07
3823,582292563235866207,36.57,2026/02/07
3824,582292372401653662,36.57,2026/02/07
3825,582287574754035251,36.57,2026/02/07
3826,582277030880970554,34.07,2026/02/07
3827,582276823277340222,35.69,2026/02/07
3828,582276597121910583,34.07,2026/02/07
3829,582276552083539105,34.07,2026/02/07
3830,582274921620211505,34.07,2026/02/07
3831,582274830351108027,34.07,2026/02/07
3832,582274829881542052,34.07,2026/02/07
3833,582274430218569119,34.07,2026/02/07
3834,582273914051856173,34.07,2026/02/07
3835,582273959688636362,34.07,2026/02/07
3836,582273701405492527,34.07,2026/02/07
3837,582273660128102009,34.07,2026/02/07
3838,582273520179709826,34.07,2026/02/07
3839,582273436771452616,34.59,2026/02/07
3840,582273436771452616,34.59,2026/02/07
3841,582273380295673714,34.07,2026/02/07
3842,582272913700718438,34.59,2026/02/07
3843,582272913700718438,34.59,2026/02/07
3844,582272786613306650,34.07,2026/02/07
3845,582268248372709101,-2.45,2026/02/07
3846,582262743688841196,34.07,2026/02/07
3847,582262524527609385,34.07,2026/02/07
3848,582262319847671444,34.07,2026/02/07
3849,582262107657700423,34.07,2026/02/07
3850,582261999968159158,34.07,2026/02/07
3851,582261996675303151,34.07,2026/02/07
3852,582261975230088475,34.07,2026/02/07
3853,582261960596162542,34.07,2026/02/07
3854,582261871169406939,36.57,2026/02/07
3855,582261837584238354,34.59,2026/02/07
3856,582261837584238354,34.59,2026/02/07
3857,582261816787568603,34.07,2026/02/07
3858,582261555746276937,34.07,2026/02/07
3859,582261554458822416,34.07,2026/02/07
3860,582261528447714980,34.07,2026/02/07
3861,582261488625746992,34.07,2026/02/07
3862,582261427715016482,34.07,2026/02/07
3863,582261378480637465,34.07,2026/02/07
3864,582261314778334824,34.07,2026/02/07
3865,582261287042385066,34.07,2026/02/07
3866,582261229623608758,34.07,2026/02/07
3867,582261188272293815,36.57,2026/02/07
3868,582261168248227542,34.07,2026/02/07
3869,582261078374253785,34.07,2026/02/07
3870,582261068748720100,36.57,2026/02/07
3871,582261056385288164,34.07,2026/02/07
3872,582261049219515764,36.57,2026/02/07
3873,582261056829621318,34.07,2026/02/07
3874,582261040308651008,34.07,2026/02/07
3875,582261039495939300,34.07,2026/02/07
3876,582261001369585612,34.07,2026/02/07
3877,582261007184267032,34.07,2026/02/07
3878,582260932817225419,34.07,2026/02/07
3879,582260926424778639,34.07,2026/02/07
3880,582260919698491154,34.07,2026/02/07
3881,582260904431748989,34.07,2026/02/07
3882,582260891035665789,34.07,2026/02/07
3883,582260888358389356,34.87,2026/02/07
3884,582260875672848297,34.07,2026/02/07
3885,582260872244266467,-2.45,2026/02/07
3886,582260860550612820,34.07,2026/02/07
3887,582260854403598199,34.07,2026/02/07
3888,582260850425955879,34.07,2026/02/07
3889,582260853417936032,0.0,2026/02/07
3890,582260808109098073,34.07,2026/02/07
3891,582260770460370081,34.07,2026/02/07
3892,582260767339021781,34.07,2026/02/07
3893,582260753446831184,34.07,2026/02/07
3894,582260661425308920,34.07,2026/02/07
3895,582260626300896595,34.07,2026/02/07
3896,582260637975873080,34.07,2026/02/07
3897,582260530624955829,34.07,2026/02/07
3898,582260540055521038,41.17,2026/02/07
3899,582260539335869688,36.57,2026/02/07
3900,582260446387799273,34.07,2026/02/07
3901,582260408578311864,34.07,2026/02/07
3902,582260362882287290,34.07,2026/02/07
3903,582472685044598586,0.0,2026/02/06
3904,7603481231913223952,43.8,2026/02/06
3905,7603483234202486549,43.8,2026/02/06
3906,7603481529120999169,43.7,2026/02/06
3907,7603452558762624785,40.8,2026/02/06
3908,582471717920933851,0.0,2026/02/06
3909,582471689395668887,0.0,2026/02/06
3910,7603423988577289985,43.7,2026/02/06
3911,582470005777008616,0.0,2026/02/06
3912,582459532651497008,0.0,2026/02/06
3913,582401394497390125,-2.62,2026/02/06
3914,582374646724003405,-2.62,2026/02/06
3915,582353066923558738,16.88,2026/02/06
3916,582353066923558738,17.21,2026/02/06
3917,582353066923558738,17.22,2026/02/06
3918,582350462517282262,17.22,2026/02/06
3919,582350462517282262,16.88,2026/02/06
3920,582350007137568410,14.57,2026/02/06
3921,582348663801873905,36.49,2026/02/06
3922,582348356853794315,36.49,2026/02/06
3923,582343904317638638,36.49,2026/02/06
3924,582341576243643859,36.57,2026/02/06
3925,582340562376492742,9.02,2026/02/06
3926,582339950900905479,36.57,2026/02/06
3927,582339129617319899,36.57,2026/02/06
3928,582339079849084094,36.57,2026/02/06
3929,582338932545783209,36.57,2026/02/06
3930,582338908711126915,10.31,2026/02/06
3931,582338908711126915,10.31,2026/02/06
3932,582338741049263643,36.57,2026/02/06
3933,582338697821521036,36.57,2026/02/06
3934,582338486832760801,36.57,2026/02/06
3935,582338317749486947,36.57,2026/02/06
3936,582337940801946635,36.57,2026/02/06
3937,582337739308500336,36.57,2026/02/06
3938,582337474274952964,36.57,2026/02/06
3939,582337164916066221,18.54,2026/02/06
3940,582329060595631791,9.02,2026/02/06
3941,582325510858704424,41.17,2026/02/06
3942,582324859177305370,36.57,2026/02/06
3943,582324072973698565,9.59,2026/02/06
3944,582323800205984802,41.17,2026/02/06
3945,582323552239322313,-2.63,2026/02/06
3946,582323167211390111,34.22,2026/02/06
3947,582323167211390111,34.21,2026/02/06
3948,582323167211390111,34.22,2026/02/06
3949,582322985441920138,36.57,2026/02/06
3950,582321344256640406,36.57,2026/02/06
3951,582320644447896691,11.84,2026/02/06
3952,582318804656621431,36.57,2026/02/06
3953,582308766978376889,36.57,2026/02/06
3954,582308526515193112,-2.63,2026/02/06
3955,582308226411365718,36.57,2026/02/06
3956,582307933456663899,36.57,2026/02/06
3957,582296290015479758,9.65,2026/02/06
3958,582296290015479758,9.64,2026/02/06
3959,582293342873880554,36.57,2026/02/06
3960,582293158330336966,36.57,2026/02/06
3961,582292227313600017,17.53,2026/02/06
3962,582291355389428820,41.17,2026/02/06
3963,582291088519890582,36.57,2026/02/06
3964,582291009573389382,36.57,2026/02/06
3965,582276981323892271,34.07,2026/02/06
3966,582276933517084631,34.07,2026/02/06
3967,582276893118006802,34.07,2026/02/06
3968,582276818653119514,34.07,2026/02/06
3969,582226309852267655,34.07,2026/02/06
3970,582226302006822833,34.07,2026/02/06
3971,582276781292422919,34.07,2026/02/06
3972,582276762263192972,6.2,2026/02/06
3973,582276603836532327,34.07,2026/02/06
3974,582276528033990649,36.57,2026/02/06
3975,582276473144837635,34.07,2026/02/06
3976,582276464513484351,34.07,2026/02/06
3977,582276453666424496,36.57,2026/02/06
3978,582276372915979932,34.07,2026/02/06
3979,582276272651667140,34.07,2026/02/06
3980,582276160007079101,34.07,2026/02/06
3981,582276142401029645,-19.35,2026/02/06
3982,582275809712048072,-2.45,2026/02/06
3983,582274942479140250,34.07,2026/02/06
3984,582274872492590807,34.07,2026/02/06
3985,582274794960094804,34.07,2026/02/06
3986,582274681504564631,36.57,2026/02/06
3987,582274673781802603,34.07,2026/02/06
3988,582274495579195141,34.07,2026/02/06
3989,582274142666327315,34.07,2026/02/06
3990,582274101735032760,69.18,2026/02/06
3991,582274093731251904,34.07,2026/02/06
3992,582273906975278664,34.07,2026/02/06
3993,582273880187766293,36.57,2026/02/06
3994,582273868318148431,34.07,2026/02/06
3995,582273863832864105,34.07,2026/02/06
3996,582273504859817489,15.03,2026/02/06
3997,582273402485770215,34.07,2026/02/06
3998,582273032539637515,34.07,2026/02/06
3999,582272784878962012,34.07,2026/02/06
4000,582272670269015482,34.07,2026/02/06
4001,582272522091594899,34.07,2026/02/06
4002,582272294078089016,34.07,2026/02/06
4003,582266337921107402,36.57,2026/02/06
4004,582265705242920087,34.07,2026/02/06
4005,582263408452732785,34.07,2026/02/06
4006,582263276506613753,34.07,2026/02/06
4007,582262537844918201,34.07,2026/02/06
4008,582262418753423159,38.35,2026/02/06
4009,582262316238537971,34.07,2026/02/06
4010,582262101309424720,34.07,2026/02/06
4011,582262074903922640,34.07,2026/02/06
4012,582262074153600486,34.07,2026/02/06
4013,582262046048486574,34.07,2026/02/06
4014,582262021888575234,34.07,2026/02/06
4015,582261860317627870,6.77,2026/02/06
4016,582261684169312060,9.02,2026/02/06
4017,582261662204266420,34.07,2026/02/06
4018,582261633607894805,34.07,2026/02/06
4019,582261520205645394,34.07,2026/02/06
4020,582261500174960266,34.07,2026/02/06
4021,582261510212781682,34.07,2026/02/06
4022,582261449244378388,37.46,2026/02/06
4023,582261423129068659,34.07,2026/02/06
4024,582261384292762776,34.07,2026/02/06
4025,582261358096320187,34.07,2026/02/06
4026,582261325639092079,34.07,2026/02/06
4027,582261319264994733,34.07,2026/02/06
4028,582261210996508376,12.97,2026/02/06
4029,582261170005444324,34.59,2026/02/06
4030,582261170005444324,34.59,2026/02/06
4031,582261151405409439,34.07,2026/02/06
4032,582261123716318796,34.07,2026/02/06
4033,582261043991905604,41.17,2026/02/06
4034,582261030084445777,34.07,2026/02/06
4035,582261010565138232,34.07,2026/02/06
4036,582260983807641360,34.07,2026/02/06
4037,582260997447320807,34.07,2026/02/06
4038,582260959650874643,34.07,2026/02/06
4039,582260982396585939,34.59,2026/02/06
4040,582260982396585939,34.59,2026/02/06
4041,582260909784401872,34.07,2026/02/06
4042,582260920722425343,34.07,2026/02/06
4043,582260919846536501,34.07,2026/02/06
4044,582260914549983198,34.07,2026/02/06
4045,582260897597851467,34.07,2026/02/06
4046,582260894160815742,34.07,2026/02/06
4047,582260879083603041,-7.29,2026/02/06
4048,582260879083603041,34.59,2026/02/06
4049,582260883493455647,34.07,2026/02/06
4050,582260857271649941,34.07,2026/02/06
4051,582260861786687393,34.07,2026/02/06
4052,582260856935187712,34.07,2026/02/06
4053,582260833066386767,41.17,2026/02/06
4054,582260818949998559,34.07,2026/02/06
4055,582260784681748468,34.07,2026/02/06
4056,582260780023056206,34.07,2026/02/06
4057,582260761359254568,34.59,2026/02/06
4058,582260761359254568,34.59,2026/02/06
4059,582260739107095820,34.07,2026/02/06
4060,582260719189198556,34.07,2026/02/06
4061,582260722997626069,36.57,2026/02/06
4062,582260725751187443,34.07,2026/02/06
4063,582260706261304378,34.07,2026/02/06
4064,581867783094503154,34.07,2026/02/06
4065,582260696100209880,34.07,2026/02/06
4066,582260685826720876,34.07,2026/02/06
4067,582260668837561454,36.57,2026/02/06
4068,582260681278981496,36.57,2026/02/06
4069,582260684423464149,34.07,2026/02/06
4070,582260661512603000,34.07,2026/02/06
4071,582260663981934210,34.07,2026/02/06
4072,582260641922319447,34.07,2026/02/06
4073,582260626301289702,36.33,2026/02/06
4074,582260598176449594,34.07,2026/02/06
4075,582260605721216378,34.07,2026/02/06
4076,582260465994270174,34.07,2026/02/06
4077,582260475716863698,34.07,2026/02/06
4078,582260454635570792,34.07,2026/02/06
4079,582260425778889992,34.07,2026/02/06
4080,582260401492886813,34.07,2026/02/06
4081,582260384462833364,34.07,2026/02/06
4082,582256186893698051,94.42,2026/02/06
4083,582249693678765064,30.98,2026/02/06
4084,582245812245989356,16.1,2026/02/06
4085,582245812245989356,16.1,2026/02/06
4086,582245812245989356,68.06,2026/02/06
4087,582245812245989356,16.1,2026/02/06
4088,582245812245989356,16.1,2026/02/06
4089,582232001600587020,25.87,2026/02/06
4090,582227159342024117,21.33,2026/02/06
4091,582227159342024117,10.67,2026/02/06
4092,582214540087559984,6.77,2026/02/06
4093,7603093810112939794,40.8,2026/02/05
4094,7603067012916168455,40.8,2026/02/05
4095,582454448123840251,0.0,2026/02/05
4096,7603000829994256149,43.8,2026/02/05
4097,7602953826395834132,40.8,2026/02/05
4098,582337212871116779,-2.63,2026/02/05
4099,582336202225779758,41.17,2026/02/05
4100,582336140004984460,36.57,2026/02/05
4101,582335341819692769,18.61,2026/02/05
4102,582324064546293288,36.57,2026/02/05
4103,582310070663283982,36.57,2026/02/05
4104,582309614404732614,36.57,2026/02/05
4105,582308133305746603,9.59,2026/02/05
4106,582307434787603514,17.01,2026/02/05
4107,582307434787603514,17.01,2026/02/05
4108,582307434787603514,17.01,2026/02/05
4109,582307434787603514,14.22,2026/02/05
4110,582304923506410952,36.57,2026/02/05
4111,582296098791655064,9.02,2026/02/05
4112,582295572988462274,36.57,2026/02/05
4113,582294869390231200,36.57,2026/02/05
4114,582292794376750450,17.47,2026/02/05
4115,582292608814974419,36.57,2026/02/05
4116,582292489678062778,6.77,2026/02/05
4117,582292305020618011,41.17,2026/02/05
4118,582288602661815373,36.57,2026/02/05
4119,582284434505172406,36.57,2026/02/05
4120,582280608440550813,34.07,2026/02/05
4121,582280217660786363,34.07,2026/02/05
4122,582278361177818497,34.07,2026/02/05
4123,582277782514796478,34.07,2026/02/05
4124,582276964842768133,34.07,2026/02/05
4125,582276935014057321,34.07,2026/02/05
4126,582276916437747614,34.07,2026/02/05
4127,582276599769695960,34.07,2026/02/05
4128,582276585254127461,34.07,2026/02/05
4129,582276582337316448,34.07,2026/02/05
4130,582276511602083833,34.07,2026/02/05
4131,582276454242551089,34.07,2026/02/05
4132,582276435529925859,34.07,2026/02/05
4133,582276317223028568,34.07,2026/02/05
4134,582276266745563096,34.07,2026/02/05
4135,582276041460188530,8.73,2026/02/05
4136,582275847069665011,34.07,2026/02/05
4137,582275682102511005,42.3,2026/02/05
4138,582274948402874175,34.07,2026/02/05
4139,582274526026827375,34.07,2026/02/05
4140,582274457948948185,34.07,2026/02/05
4141,582274300968208313,38.35,2026/02/05
4142,582274296691394126,38.35,2026/02/05
4143,582274134753707415,34.07,2026/02/05
4144,582274196382910249,34.07,2026/02/05
4145,582274128605381746,34.07,2026/02/05
4146,582274061875577873,34.07,2026/02/05
4147,582273856632489818,34.07,2026/02/05
4148,582273681873470848,34.07,2026/02/05
4149,582273655756653866,34.07,2026/02/05
4150,582273513788180437,34.07,2026/02/05
4151,582273344141035480,34.07,2026/02/05
4152,582272991480678312,36.57,2026/02/05
4153,582272951352329306,34.07,2026/02/05
4154,582272746204595477,34.07,2026/02/05
4155,582272707836872357,34.07,2026/02/05
4156,582270376307623187,34.07,2026/02/05
4157,582270262745466022,34.07,2026/02/05
4158,582266431227266104,34.07,2026/02/05
4159,582263355388953726,34.07,2026/02/05
4160,582263362001340051,9.02,2026/02/05
4161,582262553127650782,34.07,2026/02/05
4162,582262489324553865,34.07,2026/02/05
4163,582262064770811291,41.17,2026/02/05
4164,582261941162182010,34.07,2026/02/05
4165,582261917988390496,34.07,2026/02/05
4166,582261921415792303,34.07,2026/02/05
4167,582261841697932549,34.07,2026/02/05
4168,582261828119070411,34.07,2026/02/05
4169,582261762582742716,34.07,2026/02/05
4170,582261695784650235,69.18,2026/02/05
4171,582261585914070345,34.07,2026/02/05
4172,582261484904810424,34.07,2026/02/05
4173,582261425204070016,34.07,2026/02/05
4174,582261409303725905,34.07,2026/02/05
4175,582261406837343928,34.07,2026/02/05
4176,582261379108800197,34.07,2026/02/05
4177,582261361165108718,34.07,2026/02/05
4178,582261304060970767,34.07,2026/02/05
4179,582261288887223659,34.07,2026/02/05
4180,582261262729905898,36.57,2026/02/05
4181,582261254961661275,34.07,2026/02/05
4182,582261256051853257,34.07,2026/02/05
